filepath,filename,label,manipulation_risk,screenshot_probability,metadata_trust_score,blockiness,crop_detected,resize_detected,watermark_detected,compression_status,ai_generation_probability,stego_suspicion
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30290.jpg,Au_ani_30290.jpg,0,25,30,15,1.0708480742142852,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30294.jpg,Au_ani_30294.jpg,0,25,30,15,1.0730298885457177,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30293.jpg,Au_ani_30293.jpg,0,25,30,15,1.0261214749818757,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30296.jpg,Au_ani_30296.jpg,0,25,45,15,1.0677672258343722,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30295.jpg,Au_ani_30295.jpg,0,25,30,15,1.0817479245043604,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30298.jpg,Au_ani_30298.jpg,0,25,30,15,1.05684434520546,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30297.jpg,Au_ani_30297.jpg,0,25,30,15,1.0381728523920617,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30299.jpg,Au_ani_30299.jpg,0,25,30,15,1.060014097106788,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30300.jpg,Au_ani_30300.jpg,0,25,30,15,1.1315432383003947,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30301.jpg,Au_ani_30301.jpg,0,25,30,15,1.0596089488832257,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30302.jpg,Au_ani_30302.jpg,0,25,30,15,1.0718124254228416,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30303.jpg,Au_ani_30303.jpg,0,25,30,15,1.0455735551984247,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30305.jpg,Au_ani_30305.jpg,0,25,30,15,1.034686891780889,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30304.jpg,Au_ani_30304.jpg,0,25,30,15,1.0688638669656,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30306.jpg,Au_ani_30306.jpg,0,25,30,15,1.077663605465777,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30307.jpg,Au_ani_30307.jpg,0,25,30,15,1.1204903944332751,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30308.jpg,Au_ani_30308.jpg,0,25,30,15,1.007662855748932,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30310.jpg,Au_ani_30310.jpg,0,25,30,15,1.1131604524704826,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30309.jpg,Au_ani_30309.jpg,0,25,45,15,1.1128783404999394,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30312.jpg,Au_ani_30312.jpg,0,25,30,15,1.0215998555156363,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30315.jpg,Au_ani_30315.jpg,0,25,30,15,1.0189694962256204,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30311.jpg,Au_ani_30311.jpg,0,25,30,15,1.053458961233161,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30313.jpg,Au_ani_30313.jpg,0,25,30,15,1.1667161044656726,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30314.jpg,Au_ani_30314.jpg,0,25,45,15,1.1767470364502803,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30316.jpg,Au_ani_30316.jpg,0,25,30,15,1.0847341705675286,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30317.jpg,Au_ani_30317.jpg,0,25,30,15,1.121506356278521,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30318.jpg,Au_ani_30318.jpg,0,25,30,15,1.1309542676197308,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30320.jpg,Au_ani_30320.jpg,0,25,30,15,1.1165354632419495,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30319.jpg,Au_ani_30319.jpg,0,25,30,15,1.2088502376155141,0,0,0,LOW,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30321.jpg,Au_ani_30321.jpg,0,25,30,15,1.1320391405459982,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30322.jpg,Au_ani_30322.jpg,0,25,30,15,1.028447800966356,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30323.jpg,Au_ani_30323.jpg,0,25,30,15,1.006947480072705,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30324.jpg,Au_ani_30324.jpg,0,25,30,15,1.0173995137932836,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30327.jpg,Au_ani_30327.jpg,0,25,30,15,1.1021956913780262,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30325.jpg,Au_ani_30325.jpg,0,25,30,15,1.0196031988683725,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30328.jpg,Au_ani_30328.jpg,0,25,30,15,1.0928018699678708,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30326.jpg,Au_ani_30326.jpg,0,25,30,15,1.1778976132116785,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30329.jpg,Au_ani_30329.jpg,0,25,30,15,1.0771437416931324,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30331.jpg,Au_ani_30331.jpg,0,25,30,15,1.0712629290168274,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30330.jpg,Au_ani_30330.jpg,0,25,30,15,1.0299987063280782,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30333.jpg,Au_ani_30333.jpg,0,25,30,15,1.0503657038909697,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30332.jpg,Au_ani_30332.jpg,0,25,30,15,1.0724722279353198,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30335.jpg,Au_ani_30335.jpg,0,25,30,15,1.0546694772580634,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30334.jpg,Au_ani_30334.jpg,0,25,30,15,1.021059920073827,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30338.jpg,Au_ani_30338.jpg,0,25,30,15,1.1842768809835538,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30337.jpg,Au_ani_30337.jpg,0,25,30,15,1.2550036312317143,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30336.jpg,Au_ani_30336.jpg,0,25,30,15,1.1900864364961292,0,0,0,LOW,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30340.jpg,Au_ani_30340.jpg,0,25,30,15,1.0549500841166228,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30339.jpg,Au_ani_30339.jpg,0,25,30,15,1.1107356708777831,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30341.jpg,Au_ani_30341.jpg,0,25,45,15,1.0681995474961399,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30342.jpg,Au_ani_30342.jpg,0,25,30,15,1.0312142288366715,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30347.jpg,Au_ani_30347.jpg,0,25,30,15,1.1061015597461246,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30344.jpg,Au_ani_30344.jpg,0,25,30,15,1.1919014141938278,0,0,0,LOW,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30343.jpg,Au_ani_30343.jpg,0,25,30,15,0.9978698714399428,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30345.jpg,Au_ani_30345.jpg,0,25,30,15,1.0548816389376912,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30348.jpg,Au_ani_30348.jpg,0,25,30,15,1.1282103309022418,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30346.jpg,Au_ani_30346.jpg,0,25,30,15,1.0903453427393421,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30350.jpg,Au_ani_30350.jpg,0,25,30,15,1.0599504427742221,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30349.jpg,Au_ani_30349.jpg,0,25,30,15,1.0438333334990229,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30351.jpg,Au_ani_30351.jpg,0,25,30,15,1.0692747910563527,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30352.jpg,Au_ani_30352.jpg,0,25,30,15,1.0148887616587599,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30354.jpg,Au_ani_30354.jpg,0,25,30,15,1.090677418872501,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30353.jpg,Au_ani_30353.jpg,0,25,30,15,1.0625092889610182,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30355.jpg,Au_ani_30355.jpg,0,25,30,15,1.1574954063493648,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30356.jpg,Au_ani_30356.jpg,0,25,30,15,1.1292253762353321,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30357.jpg,Au_ani_30357.jpg,0,25,30,15,1.0890033548998201,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30358.jpg,Au_ani_30358.jpg,0,25,30,15,1.1159473507756452,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30359.jpg,Au_ani_30359.jpg,0,25,30,15,0.9970816032794096,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30360.jpg,Au_ani_30360.jpg,0,25,30,15,1.1699688882122026,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30363.jpg,Au_ani_30363.jpg,0,25,30,15,1.174313283549267,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30362.jpg,Au_ani_30362.jpg,0,25,30,15,1.086834376018965,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30361.jpg,Au_ani_30361.jpg,0,25,30,15,1.1635294363175535,0,0,0,LOW,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30365.jpg,Au_ani_30365.jpg,0,25,30,15,1.0013158119157513,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30364.jpg,Au_ani_30364.jpg,0,25,30,15,1.087981276248029,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30366.jpg,Au_ani_30366.jpg,0,25,30,15,0.9966486811708768,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30367.jpg,Au_ani_30367.jpg,0,25,30,15,1.0124914402907792,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30369.jpg,Au_ani_30369.jpg,0,25,30,15,1.0342221733752535,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30372.jpg,Au_ani_30372.jpg,0,25,30,15,1.1820197535077275,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30371.jpg,Au_ani_30371.jpg,0,25,30,15,1.211007551209116,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30368.jpg,Au_ani_30368.jpg,0,25,30,15,1.0035617807736728,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30370.jpg,Au_ani_30370.jpg,0,25,30,15,1.047205776452141,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30373.jpg,Au_ani_30373.jpg,0,25,30,15,1.0553831982126118,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30375.jpg,Au_ani_30375.jpg,0,25,45,15,1.222290863968301,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30374.jpg,Au_ani_30374.jpg,0,25,30,15,1.0648857280255886,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30377.jpg,Au_ani_30377.jpg,0,25,45,15,1.1293243024769868,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30376.jpg,Au_ani_30376.jpg,0,25,45,15,1.1014649548789648,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30380.jpg,Au_ani_30380.jpg,0,25,30,15,1.1047733752798752,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30379.jpg,Au_ani_30379.jpg,0,25,45,15,1.0967536200305839,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30382.jpg,Au_ani_30382.jpg,0,25,30,15,1.0742660563984066,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30378.jpg,Au_ani_30378.jpg,0,25,30,15,1.0304660533901773,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30381.jpg,Au_ani_30381.jpg,0,25,30,15,1.0298691331078194,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30383.jpg,Au_ani_30383.jpg,0,25,30,15,1.0796262540977763,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30385.jpg,Au_ani_30385.jpg,0,25,45,15,1.043302192161365,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30384.jpg,Au_ani_30384.jpg,0,25,30,15,1.0205011515223057,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30388.jpg,Au_ani_30388.jpg,0,25,45,15,1.0411138899687495,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30386.jpg,Au_ani_30386.jpg,0,25,30,15,1.0255115431929926,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30387.jpg,Au_ani_30387.jpg,0,25,30,15,1.0021100062356427,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30389.jpg,Au_ani_30389.jpg,0,25,45,15,1.0247475434977145,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30391.jpg,Au_ani_30391.jpg,0,25,30,15,1.0410113895677182,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30390.jpg,Au_ani_30390.jpg,0,25,45,15,1.03084815224672,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30393.jpg,Au_ani_30393.jpg,0,25,45,15,1.1086564304823885,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30392.jpg,Au_ani_30392.jpg,0,25,45,15,1.0554822111374893,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30394.jpg,Au_ani_30394.jpg,0,25,45,15,1.0521467444470107,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30395.jpg,Au_ani_30395.jpg,0,25,30,15,1.083456175611198,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30396.jpg,Au_ani_30396.jpg,0,25,45,15,1.0999975936302273,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30398.jpg,Au_ani_30398.jpg,0,25,30,15,1.087993929602395,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30397.jpg,Au_ani_30397.jpg,0,25,30,15,1.0443333785564084,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30399.jpg,Au_ani_30399.jpg,0,25,45,15,1.0837153102866552,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30400.jpg,Au_ani_30400.jpg,0,25,45,15,1.115573012275043,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30401.jpg,Au_ani_30401.jpg,0,25,45,15,1.2327748507479048,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30402.jpg,Au_ani_30402.jpg,0,25,45,15,1.1057315722452485,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30403.jpg,Au_ani_30403.jpg,0,25,45,15,1.116250449345071,0,0,0,LOW,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30404.jpg,Au_ani_30404.jpg,0,25,45,15,1.1267425718027058,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30405.jpg,Au_ani_30405.jpg,0,25,45,15,1.2264792007521401,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30408.jpg,Au_ani_30408.jpg,0,25,30,15,1.0697185416929673,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30406.jpg,Au_ani_30406.jpg,0,25,30,15,1.1564448453862575,0,0,0,LOW,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30407.jpg,Au_ani_30407.jpg,0,25,30,15,1.1466832660193076,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30410.jpg,Au_ani_30410.jpg,0,25,30,15,1.0570955246769205,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30409.jpg,Au_ani_30409.jpg,0,25,30,15,1.055539737553493,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30411.jpg,Au_ani_30411.jpg,0,25,30,15,1.3195136631452633,0,0,0,LOW,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30414.jpg,Au_ani_30414.jpg,0,25,45,15,1.1660978311148722,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30412.jpg,Au_ani_30412.jpg,0,25,45,15,1.149836321890249,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30416.jpg,Au_ani_30416.jpg,0,25,30,15,1.1476313054054024,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30413.jpg,Au_ani_30413.jpg,0,25,30,15,1.0831579939918985,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30415.jpg,Au_ani_30415.jpg,0,25,30,15,1.1109887057281544,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30417.jpg,Au_ani_30417.jpg,0,25,45,15,1.1375165506913185,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30418.jpg,Au_ani_30418.jpg,0,25,30,15,1.0977396183719952,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30420.jpg,Au_ani_30420.jpg,0,25,45,15,1.0432875595603166,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30419.jpg,Au_ani_30419.jpg,0,25,30,15,1.0776505291040515,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30421.jpg,Au_ani_30421.jpg,0,25,45,15,1.1536782637844523,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30424.jpg,Au_ani_30424.jpg,0,25,45,15,1.029997490738538,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30422.jpg,Au_ani_30422.jpg,0,25,30,15,1.1139290357089893,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30423.jpg,Au_ani_30423.jpg,0,25,30,15,1.0447810404478513,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30425.jpg,Au_ani_30425.jpg,0,25,45,15,1.0063050184485935,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30426.jpg,Au_ani_30426.jpg,0,25,45,15,1.0066276871019726,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30427.jpg,Au_ani_30427.jpg,0,25,45,15,1.0589260454400433,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30429.jpg,Au_ani_30429.jpg,0,25,45,15,1.0516686157313415,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30428.jpg,Au_ani_30428.jpg,0,25,30,15,1.0720799815089734,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30430.jpg,Au_ani_30430.jpg,0,25,30,15,1.0958839046908566,0,0,0,LOW,15,30
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Au\Au_ani_30433.jpg,Au_ani_30433.jpg,0,25,30,15,1.146711563504249,0,0,0,LOW,15,10
