filepath,filename,label,manipulation_risk,screenshot_probability,metadata_trust_score,blockiness,crop_detected,resize_detected,watermark_detected,compression_status,ai_generation_probability,stego_suspicion
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_arc00059_art00049_11823.jpg,Tp_D_CRN_S_N_arc00059_art00049_11823.jpg,1,15,30,10,1.252254250019679,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_art00011_art00092_11840.jpg,Tp_D_CRN_S_N_art00011_art00092_11840.jpg,1,15,30,10,1.0783109792302634,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_arc00030_pla00026_10066.tif,Tp_D_CRN_S_N_arc00030_pla00026_10066.tif,1,10,20,15,1.0017700869047454,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_art00067_art00092_11808.jpg,Tp_D_CRN_S_N_art00067_art00092_11808.jpg,1,15,30,10,1.1164198491601154,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_art00005_art00005_00497.tif,Tp_D_CRN_S_N_art00005_art00005_00497.tif,1,10,20,15,1.0290468683625358,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_art10111_art10112_11563.jpg,Tp_D_CRN_S_N_art10111_art10112_11563.jpg,1,0,25,60,1.0402029146297815,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_art00081_ani00098_00491.tif,Tp_D_CRN_S_N_art00081_ani00098_00491.tif,1,10,20,15,1.0154333613603215,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_art00027_art00013_00695.tif,Tp_D_CRN_S_N_art00027_art00013_00695.tif,1,35,20,15,1.0637225368397831,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00036_art00053_11741.jpg,Tp_D_CRN_S_N_cha00036_art00053_11741.jpg,1,15,30,10,1.0483595445354306,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00026_art00013_00500.tif,Tp_D_CRN_S_N_cha00026_art00013_00500.tif,1,10,20,15,1.0840578929743692,0,0,0,CLEAN,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00036_art00076_11740.jpg,Tp_D_CRN_S_N_cha00036_art00076_11740.jpg,1,15,30,10,1.0514114330423208,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00029_art00013_00501.tif,Tp_D_CRN_S_N_cha00029_art00013_00501.tif,1,35,20,15,1.0115084318948533,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00053_art00014_11817.jpg,Tp_D_CRN_S_N_cha00053_art00014_11817.jpg,1,15,30,10,1.1951746147526066,0,0,0,CLEAN,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00028_art00013_00499.tif,Tp_D_CRN_S_N_cha00028_art00013_00499.tif,1,10,20,15,1.114331477265163,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_art20026_art20025_01832.tif,Tp_D_CRN_S_N_art20026_art20025_01832.tif,1,35,20,15,1.4323833961330077,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00063_art00014_11818.jpg,Tp_D_CRN_S_N_cha00063_art00014_11818.jpg,1,15,30,10,1.0778219725501046,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00067_art00014_11821.jpg,Tp_D_CRN_S_N_cha00067_art00014_11821.jpg,1,15,30,10,1.0235500752442896,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00071_art00092_11783.jpg,Tp_D_CRN_S_N_cha00071_art00092_11783.jpg,1,15,30,10,1.0013979972201286,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00075_cha00086_10868.jpg,Tp_D_CRN_S_N_cha00075_cha00086_10868.jpg,1,15,30,10,1.105982312741888,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00071_art00014_11819.jpg,Tp_D_CRN_S_N_cha00071_art00014_11819.jpg,1,15,30,10,1.0001037791238758,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00055_ani00013_00375.tif,Tp_D_CRN_S_N_cha00055_ani00013_00375.tif,1,10,20,15,1.0999427856822201,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00078_ani00013_00398.tif,Tp_D_CRN_S_N_cha00078_ani00013_00398.tif,1,35,20,15,1.095005054857492,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10141_cha00086_12234.jpg,Tp_D_CRN_S_N_cha10141_cha00086_12234.jpg,1,0,0,60,1.330882197926547,0,0,0,LOW,2,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10130_art00092_12187.jpg,Tp_D_CRN_S_N_cha10130_art00092_12187.jpg,1,15,30,10,1.2648770607290067,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10122_nat10123_12168.jpg,Tp_D_CRN_S_N_cha10122_nat10123_12168.jpg,1,15,30,10,1.1202556971880249,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10149_cha10148_12225.jpg,Tp_D_CRN_S_N_cha10149_cha10148_12225.jpg,1,0,20,10,1.1787714520843817,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10142_cha00086_12235.jpg,Tp_D_CRN_S_N_cha10142_cha00086_12235.jpg,1,0,10,60,1.2965381025446274,0,0,0,CLEAN,2,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha00093_ani00081_10408.tif,Tp_D_CRN_S_N_cha00093_ani00081_10408.tif,1,10,20,15,1.0325266132179394,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10150_cha00040_12221.jpg,Tp_D_CRN_S_N_cha10150_cha00040_12221.jpg,1,15,30,10,1.2842573634805845,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10168_cha10166_12300.jpg,Tp_D_CRN_S_N_cha10168_cha10166_12300.jpg,1,0,25,30,0.9887506170602527,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10186_cha00086_12312.jpg,Tp_D_CRN_S_N_cha10186_cha00086_12312.jpg,1,0,10,70,1.0953895798391242,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_ind00060_ind00062_10700.jpg,Tp_D_CRN_S_N_ind00060_ind00062_10700.jpg,1,15,30,10,1.0002501160525084,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_ind00006_art00076_11745.jpg,Tp_D_CRN_S_N_ind00006_art00076_11745.jpg,1,15,30,10,1.027578240707257,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10159_cha00086_12329.jpg,Tp_D_CRN_S_N_cha10159_cha00086_12329.jpg,1,0,10,60,1.1108401103107997,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10208_cha10207_12342.jpg,Tp_D_CRN_S_N_cha10208_cha10207_12342.jpg,1,0,10,60,1.0894024920076442,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10169_cha10171_12290.jpg,Tp_D_CRN_S_N_cha10169_cha10171_12290.jpg,1,0,10,60,1.0038901788647123,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_cha10188_cha00086_12306.jpg,Tp_D_CRN_S_N_cha10188_cha00086_12306.jpg,1,0,10,60,1.0680086290922826,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_ind00087_ind00084_11750.jpg,Tp_D_CRN_S_N_ind00087_ind00084_11750.jpg,1,15,30,10,1.0375412066820773,0,0,0,CLEAN,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat00004_art00025_11426.jpg,Tp_D_CRN_S_N_nat00004_art00025_11426.jpg,1,15,30,10,1.0214974024639862,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat00033_cha00086_11502.jpg,Tp_D_CRN_S_N_nat00033_cha00086_11502.jpg,1,15,30,10,1.0502312591334582,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat00099_ani00017_10220.tif,Tp_D_CRN_S_N_nat00099_ani00017_10220.tif,1,10,20,15,1.4335017457074781,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat00099_nat00061_10074.tif,Tp_D_CRN_S_N_nat00099_nat00061_10074.tif,1,10,20,15,1.4416927756567115,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_ind00089_ind00088_00484.tif,Tp_D_CRN_S_N_ind00089_ind00088_00484.tif,1,35,20,15,0.9928083002797004,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat00099_nat00061_10075.tif,Tp_D_CRN_S_N_nat00099_nat00061_10075.tif,1,10,20,15,1.3896510392283785,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10108_sec00097_11696.jpg,Tp_D_CRN_S_N_nat10108_sec00097_11696.jpg,1,0,10,60,1.1021772709665638,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10113_ani00070_11482.jpg,Tp_D_CRN_S_N_nat10113_ani00070_11482.jpg,1,0,10,60,1.1100107882267538,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_ind00100_cha00026_00489.tif,Tp_D_CRN_S_N_ind00100_cha00026_00489.tif,1,25,35,15,1.0419853445194798,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10128_ani00070_11539.jpg,Tp_D_CRN_S_N_nat10128_ani00070_11539.jpg,1,0,10,60,1.14361690590423,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10129_ani00100_11644.jpg,Tp_D_CRN_S_N_nat10129_ani00100_11644.jpg,1,0,10,60,1.1205618521724392,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10130_pla00049_11524.jpg,Tp_D_CRN_S_N_nat10130_pla00049_11524.jpg,1,0,10,60,1.0864699955483188,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10145_ani00022_11986.jpg,Tp_D_CRN_S_N_nat10145_ani00022_11986.jpg,1,15,30,10,1.2798710705433196,0,0,0,CLEAN,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10145_ani00037_11983.jpg,Tp_D_CRN_S_N_nat10145_ani00037_11983.jpg,1,15,30,10,1.2538134824677245,0,0,0,CLEAN,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10145_ani00099_11990.jpg,Tp_D_CRN_S_N_nat10145_ani00099_11990.jpg,1,15,30,10,1.2801822443801778,0,0,0,CLEAN,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10156_ani00037_12017.jpg,Tp_D_CRN_S_N_nat10156_ani00037_12017.jpg,1,15,30,10,1.270849921712884,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10156_ani00099_12024.jpg,Tp_D_CRN_S_N_nat10156_ani00099_12024.jpg,1,15,30,10,1.27791345406827,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10159_ani00005_12053.jpg,Tp_D_CRN_S_N_nat10159_ani00005_12053.jpg,1,15,30,10,1.2722998212889025,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10159_ani00037_12060.jpg,Tp_D_CRN_S_N_nat10159_ani00037_12060.jpg,1,15,30,10,1.2564549163291314,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10164_ani00005_12093.jpg,Tp_D_CRN_S_N_nat10164_ani00005_12093.jpg,1,0,20,10,1.4578781726692065,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10161_art00021_12084.jpg,Tp_D_CRN_S_N_nat10161_art00021_12084.jpg,1,0,20,10,1.7050043812733089,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10159_ani00097_12063.jpg,Tp_D_CRN_S_N_nat10159_ani00097_12063.jpg,1,15,30,10,1.270818872754099,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10163_sec00097_12089.jpg,Tp_D_CRN_S_N_nat10163_sec00097_12089.jpg,1,15,30,10,1.110772900226716,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_pla00006_pla00005_10943.jpg,Tp_D_CRN_S_N_pla00006_pla00005_10943.jpg,1,15,30,10,1.0635486890896373,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_pla00019_pla00020_10954.jpg,Tp_D_CRN_S_N_pla00019_pla00020_10954.jpg,1,15,30,10,1.125860063251714,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_pla00006_pla00007_10942.jpg,Tp_D_CRN_S_N_pla00006_pla00007_10942.jpg,1,15,30,10,1.0626898405432987,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_nat10169_ani00097_12111.jpg,Tp_D_CRN_S_N_nat10169_ani00097_12111.jpg,1,15,30,10,1.515264020502127,0,0,0,LOW,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_pla00023_pla00024_10953.jpg,Tp_D_CRN_S_N_pla00023_pla00024_10953.jpg,1,15,30,10,1.1102655894189057,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_pla10121_sec00097_11692.jpg,Tp_D_CRN_S_N_pla10121_sec00097_11692.jpg,1,0,10,60,1.029980150130916,0,0,0,CLEAN,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_pla00044_pla00044_10974.jpg,Tp_D_CRN_S_N_pla00044_pla00044_10974.jpg,1,15,30,10,1.058685201894827,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_pla00037_pla00038_10064.tif,Tp_D_CRN_S_N_pla00037_pla00038_10064.tif,1,10,20,15,1.0003916558616546,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00014_cha00086_11402.jpg,Tp_D_CRN_S_N_sec00014_cha00086_11402.jpg,1,15,45,10,1.0395541660904248,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_pla00100_sec00097_11289.jpg,Tp_D_CRN_S_N_pla00100_sec00097_11289.jpg,1,15,30,10,0.9893268801949876,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00022_art00076_11743.jpg,Tp_D_CRN_S_N_sec00022_art00076_11743.jpg,1,15,30,10,1.0504468134279952,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_pla00037_ani00013_00572.tif,Tp_D_CRN_S_N_pla00037_ani00013_00572.tif,1,10,20,15,1.004810772218958,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00023_ind00043_10887.jpg,Tp_D_CRN_S_N_sec00023_ind00043_10887.jpg,1,15,30,10,1.1073152663680181,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00040_cha00086_11406.jpg,Tp_D_CRN_S_N_sec00040_cha00086_11406.jpg,1,15,30,10,0.9995726018329034,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00041_sec00034_11251.jpg,Tp_D_CRN_S_N_sec00041_sec00034_11251.jpg,1,15,30,10,1.0859286778579884,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00054_sec00055_11235.jpg,Tp_D_CRN_S_N_sec00054_sec00055_11235.jpg,1,15,30,10,1.039313290757965,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00052_sec00055_11238.jpg,Tp_D_CRN_S_N_sec00052_sec00055_11238.jpg,1,15,30,10,1.0426883892432839,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00061_sec00097_11694.jpg,Tp_D_CRN_S_N_sec00061_sec00097_11694.jpg,1,15,30,10,1.0481684531916322,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00071_art00028_11281.jpg,Tp_D_CRN_S_N_sec00071_art00028_11281.jpg,1,15,30,10,1.107244344484004,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00058_art00002_00079.tif,Tp_D_CRN_S_N_sec00058_art00002_00079.tif,1,10,20,15,1.0591753290785106,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00072_cha00026_00093.tif,Tp_D_CRN_S_N_sec00072_cha00026_00093.tif,1,35,20,15,1.070235957856914,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00074_pla00084_00095.tif,Tp_D_CRN_S_N_sec00074_pla00084_00095.tif,1,35,20,15,1.0328655712523207,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00097_txt00070_11317.jpg,Tp_D_CRN_S_N_sec00097_txt00070_11317.jpg,1,15,30,10,1.0242869083144743,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_txt00039_txt00041_10828.jpg,Tp_D_CRN_S_N_txt00039_txt00041_10828.jpg,1,15,30,10,0.9987032714474668,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_txt00041_txt00039_10829.jpg,Tp_D_CRN_S_N_txt00041_txt00039_10829.jpg,1,15,30,10,1.0048508068283186,0,0,0,CLEAN,50,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_txt00047_txt00048_11320.jpg,Tp_D_CRN_S_N_txt00047_txt00048_11320.jpg,1,15,30,10,1.0185275222094512,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_sec00077_art00039_00098.tif,Tp_D_CRN_S_N_sec00077_art00039_00098.tif,1,10,20,15,1.1431636052766028,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_txt00073_txt00071_11303.jpg,Tp_D_CRN_S_N_txt00073_txt00071_11303.jpg,1,15,30,10,1.033489645786174,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_txt00077_txt00082_11295.jpg,Tp_D_CRN_S_N_txt00077_txt00082_11295.jpg,1,15,30,10,0.9971578971078853,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_N_txt00055_txt00048_11329.jpg,Tp_D_CRN_S_N_txt00055_txt00048_11329.jpg,1,15,30,10,0.990490454401288,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_O_ani10103_ani10111_10636.jpg,Tp_D_CRN_S_O_ani10103_ani10111_10636.jpg,1,15,30,10,1.2537223632562589,0,0,0,CLEAN,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_O_ani10180_ani10206_12425.jpg,Tp_D_CRN_S_O_ani10180_ani10206_12425.jpg,1,0,15,60,1.731010799451321,0,0,0,LOW,2,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_O_nat10159_ani00024_12062.jpg,Tp_D_CRN_S_O_nat10159_ani00024_12062.jpg,1,15,30,10,1.277012769261951,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_O_cha00029_ani00068_10041.tif,Tp_D_CRN_S_O_cha00029_ani00068_10041.tif,1,10,20,15,1.0068182779459511,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_O_cha00030_ani00068_10042.tif,Tp_D_CRN_S_O_cha00030_ani00068_10042.tif,1,35,20,15,1.1046395856438322,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_NND_L_B_arc00033_nat00095_00253.tif,Tp_D_NND_L_B_arc00033_nat00095_00253.tif,1,35,20,15,1.0385321041005415,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_NND_L_N_ani00070_nat00099_10503.tif,Tp_D_NND_L_N_ani00070_nat00099_10503.tif,1,10,20,15,1.3676869828760192,0,0,0,LOW,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_CRN_S_O_cha00099_ani00061_10045.tif,Tp_D_CRN_S_O_cha00099_ani00061_10045.tif,1,35,20,15,1.1573103632179622,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_NND_L_B_arc00072_nat00097_00292.tif,Tp_D_NND_L_B_arc00072_nat00097_00292.tif,1,35,20,15,1.099870510577738,0,0,0,HEAVY,15,0
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_NND_M_B_cha00094_cha00095_11445.jpg,Tp_D_NND_M_B_cha00094_cha00095_11445.jpg,1,15,30,10,1.0685803241801741,0,0,0,CLEAN,15,10
C:\Users\riya2\OneDrive\Desktop\TraceLens AI\dataset\CASIA2\Tp\Tp_D_NND_M_B_arc00097_arc00086_00317.tif,Tp_D_NND_M_B_arc00097_arc00086_00317.tif,1,25,35,15,1.0929959045032018,0,0,0,LOW,15,0
